,BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Mgr,Office,Other,ProfExe,Sales,Self,DebtCon,HomeImp,Other reason,PROBINC
44,1,14.89624219395466,,9.582593345878234,2.5649493574615367,0.0,0.0,9.3,14.0,2.4849066497880004,,False,False,True,False,False,False,False,True,False,
45,1,14.89624219395466,,9.55463904484686,2.3978952727983707,0.0,0.0,104.2,0.0,3.367295829986474,,False,False,True,False,False,False,False,True,False,
46,1,14.89624219395466,3.8371805305757403,11.323095792685953,2.995732273553991,0.0,1.0,262.16666667,5.0,3.58351893845611,,False,False,False,True,False,False,False,True,False,
47,1,14.89624219395466,3.692269858501389,10.734438237243268,2.917770732084279,0.0,2.0,62.366666667,0.0,2.995732273553991,,True,False,False,False,False,False,False,True,False,
48,0,14.89624219395466,3.9393856556528233,11.177592579042441,2.995732273553991,0.0,2.0,211.93333333,0.0,3.5553480614894135,,True,False,False,False,False,False,False,True,False,
49,0,14.89624219395466,3.8371805305757403,10.940401726734022,3.4339872044851463,0.0,0.0,201.86666667,0.0,3.4011973816621555,,False,True,False,False,False,False,False,True,False,
50,1,14.998498717470348,3.7557512155459767,10.494325114271504,2.4423470353692043,0.0,0.0,153.16666667,1.0,3.1780538303479458,,False,False,True,False,False,False,False,True,False,
51,0,14.998498717470348,,11.16209057751318,,0.0,0.0,,,,,False,False,True,False,False,False,False,False,True,
52,0,15.097963423460422,4.017372767290218,11.219574018612523,2.995732273553991,0.0,1.0,206.42660206,0.0,3.5553480614894135,40.115677278,True,False,False,False,False,False,False,True,False,1691.3088498996574
53,1,15.097963423460422,3.85330055112845,11.018793064145898,3.6375861597263857,0.0,4.0,122.03333333,1.0,3.5553480614894135,,False,False,False,True,False,False,False,True,False,
54,1,15.097963423460422,3.5836130794264527,10.617515210675428,,0.0,0.0,298.13156403,0.0,2.833213344056216,35.553538789,False,False,True,False,False,False,False,True,False,765.043394454323
55,1,15.097963423460422,3.9043542929194377,11.079986379861309,2.3978952727983707,0.0,0.0,121.86666667,3.0,3.4339872044851463,,False,False,True,False,False,False,False,True,False,
56,0,15.097963423460422,4.067093235877129,11.376830789942542,2.833213344056216,0.0,0.0,250.63126922,0.0,3.091042453358316,42.909997351,False,False,False,True,False,False,False,True,False,1744.6750086610136
57,1,15.097963423460422,3.512286830904361,,3.4011973816621555,0.0,2.0,117.80574784,0.0,2.9444389791664403,0.5244992154,True,False,False,False,False,False,False,True,False,44154.49884388902
58,1,15.194796277225832,4.342890784091165,11.80959453312971,2.9444389791664403,1.0,0.0,139.0,0.0,3.828641396489095,,False,False,False,False,True,False,False,True,False,
59,1,15.194796277225832,4.359722041627783,12.009613624060297,2.9444389791664403,0.0,6.0,192.28914897,0.0,3.7612001156935624,35.73055919,False,False,True,False,False,False,True,False,False,3652.8395569171053
60,1,15.289143566381906,3.724133282626327,10.859191286767118,2.4849066497880004,0.0,1.0,183.29991561,0.0,2.772588722239781,,False,True,False,False,False,False,False,True,False,
61,1,15.381139433797673,3.5130634854830207,10.562974531603437,3.044522437723423,0.0,0.0,162.36666667,0.0,3.1780538303479458,,False,False,True,False,False,False,False,True,False,
62,1,15.381139433797673,3.435383427363385,9.928375268043908,2.70805020110221,0.0,0.0,95.933333333,0.0,2.9444389791664403,,False,False,True,False,False,False,False,True,False,
63,1,15.47090720029051,3.969021822175716,11.031820442653318,2.995732273553991,0.0,0.0,,,,,False,False,False,True,False,False,False,True,False,
64,1,15.47090720029051,3.7824809799674863,10.868568448579715,2.5649493574615367,0.0,0.0,72.033333333,2.0,2.6390573296152584,,True,False,False,False,False,False,False,True,False,
65,0,15.47090720029051,4.124209157695914,11.624556281141414,2.772588722239781,0.0,0.0,192.73333333,1.0,3.6375861597263857,,False,False,False,True,False,False,False,True,False,
66,0,15.47090720029051,3.966947610886461,11.244967585366178,2.9444389791664403,0.0,2.0,202.51077515,0.0,3.5553480614894135,41.516389699,True,False,False,False,False,False,False,True,False,1477.1756514627084
67,0,15.47090720029051,4.220606952703366,11.650537271371899,2.772588722239781,0.0,0.0,88.470452135,0.0,3.1780538303479458,29.393543382,False,True,False,False,False,False,False,True,False,3425.6842971052724
68,1,15.47090720029051,3.8523483544801267,11.018793064145898,3.1354942159291497,1.0,4.0,97.4,0.0,3.295836866004329,,False,True,False,False,False,False,True,False,False,
69,0,15.47090720029051,3.889117846026912,11.066622737219737,3.4011973816621555,0.0,0.0,204.27249884,0.0,3.4011973816621555,20.470915508,False,True,False,False,False,False,False,True,False,2556.651654370162
70,1,15.55856051089458,3.399977651117037,9.959584291887998,2.70805020110221,0.0,0.0,129.71732313,1.0,2.9444389791664403,26.634347518,False,False,True,False,False,False,False,True,False,670.4500640735389
71,1,15.644204332323143,3.4294822413241524,11.489677308650418,2.451005098112319,1.0,6.0,252.63333333,1.0,3.5553480614894135,,True,False,False,False,False,False,False,True,False,
72,0,15.644204332323143,3.8782654849210436,11.05830687670137,3.4011973816621555,0.0,0.0,203.75153358,0.0,3.4011973816621555,20.067042051,False,True,False,False,False,False,False,True,False,2550.4506279464117
73,0,15.644204332323143,,11.200937038653903,,0.0,0.0,,,,22.253949156,False,False,True,False,False,False,False,False,True,
74,0,15.644204332323143,3.219510434273987,10.737591613422335,,0.0,0.0,204.64799167,0.0,3.044522437723423,42.173165882,False,False,False,False,False,True,False,True,False,273.70484900984604
75,1,15.727935824313654,3.6261990150737864,10.735744288800273,3.044522437723423,0.0,0.0,146.12324219,0.0,3.1780538303479458,24.478881191,False,False,True,False,False,False,False,True,False,1221.2976470097694
76,1,15.727935824313654,3.312615276140363,10.003423381148728,2.6026896854443837,0.0,1.0,150.3,5.0,2.8903717578961645,,False,False,True,False,False,False,False,True,False,
77,0,15.727935824313654,3.8936323200255467,11.051048722936102,2.8903717578961645,0.0,4.0,171.66666667,1.0,3.713572066704308,,False,False,False,True,False,False,True,False,False,
78,0,15.727935824313654,4.228156717507064,11.684792563860324,2.4849066497880004,0.0,0.0,85.277365579,0.0,3.1354942159291497,29.343921089,False,True,False,False,False,False,False,True,False,3480.8913127254086
79,1,15.727935824313654,3.4736973922190546,10.571573302500703,2.6390573296152584,0.0,1.0,86.566666667,2.0,3.1780538303479458,,True,False,False,False,False,False,True,False,False,
80,0,15.809845103597675,4.243589704281998,11.633229764013658,2.3978952727983707,0.0,0.0,94.724874167,0.0,3.1354942159291497,29.390928055,False,True,False,False,False,False,False,True,False,3578.110898818979
81,0,15.809845103597675,3.909240394229833,11.031448265330804,3.4339872044851463,0.0,0.0,205.58668003,0.0,3.367295829986474,21.806563464,False,True,False,False,False,False,False,True,False,2501.2194191003045
82,1,15.809845103597675,,11.29748963272422,2.4423470353692043,0.0,2.0,126.53333333,3.0,3.091042453358316,,False,False,True,False,False,False,False,True,False,
83,1,15.809845103597675,3.5731646639158945,10.372553242053888,3.044522437723423,0.0,0.0,117.79510387,0.0,2.8903717578961645,41.286491948,False,True,False,False,False,False,False,True,False,643.6003338202534
84,1,15.809845103597675,3.379139454706518,10.859421985014835,3.4657359027997265,3.0,1.0,85.333333333,1.0,2.9444389791664403,,False,False,False,True,False,False,False,True,False,
85,1,15.809845103597675,3.6211100735117503,10.524332821340668,2.772588722239781,0.0,0.0,92.133333333,1.0,3.58351893845611,,False,False,True,False,False,False,True,False,False,
86,1,15.809845103597675,3.780219402639401,11.248113206609196,2.3513752571634776,0.0,3.0,136.13333333,0.0,3.2188758248682006,,False,False,True,False,False,False,False,True,False,
87,1,15.809845103597675,3.9393856556528233,11.14836234818249,2.6026896854443837,0.0,1.0,168.66666667,0.0,3.332204510175204,,False,False,True,False,False,False,False,True,False,
88,1,15.809845103597675,2.9477072999490965,9.798682438170001,,0.0,0.0,12.2,0.0,3.295836866004329,,False,False,True,False,False,False,True,False,False,
89,1,15.809845103597675,3.816379586888561,10.974386002636722,2.6026896854443837,0.0,0.0,162.0,3.0,3.258096538021482,,True,False,False,False,False,False,False,True,False,
90,1,15.809845103597675,3.0243862505121504,9.6822172456036,3.332204510175204,0.0,1.0,85.8,2.0,3.4965075614664802,,False,False,True,False,False,False,False,True,False,
91,0,15.809845103597675,4.003529121947327,11.277962336850676,2.468099531471619,2.0,0.0,279.0,1.0,2.772588722239781,,False,False,True,False,False,False,False,True,False,
92,0,15.809845103597675,,10.731384133647687,2.302585092994046,0.0,0.0,,0.0,2.302585092994046,,False,False,True,False,False,False,False,True,False,
93,0,15.809845103597675,3.972363302964858,11.26459230258236,2.6390573296152584,0.0,0.0,109.56666667,0.0,3.2188758248682006,,False,False,True,False,False,False,False,True,False,
94,0,15.809845103597675,3.9900256864091554,11.06663836234181,2.70805020110221,2.0,0.0,160.3,1.0,3.4965075614664802,,False,False,False,False,True,False,False,True,False,
95,1,15.809845103597675,4.061196142180059,11.440462293236513,2.533696813957432,1.0,3.0,186.63333333,,2.9444389791664403,,False,False,False,True,False,False,False,True,False,
96,1,15.809845103597675,3.913319763071238,10.985462200051215,3.091042453358316,2.0,0.0,146.1,0.0,3.4657359027997265,,False,False,True,False,False,False,True,False,False,
97,0,15.809845103597675,4.0157198722010685,11.298592981934569,3.044522437723423,0.0,1.0,212.34930388,0.0,3.5553480614894135,39.128717628,True,False,False,False,False,False,False,True,False,1728.2702858528755
98,0,15.809845103597675,4.015036570338583,11.182683778099651,2.995732273553991,0.0,2.0,227.79298841,0.0,3.5553480614894135,39.166328703,True,False,False,False,False,False,False,True,False,1724.2616869226044
99,1,15.890015916056937,,9.859640152755851,2.302585092994046,0.0,0.0,100.77465221,0.0,3.367295829986474,33.840919904,False,False,True,False,False,False,False,True,False,
100,1,15.890015916056937,3.9436147586893306,11.082296383198514,2.8903717578961645,1.0,2.0,63.933333333,2.0,3.2188758248682006,,False,False,True,False,False,False,False,True,False,
101,0,15.890015916056937,3.9393177311114838,11.063618181182655,2.833213344056216,0.0,4.0,165.50503695,1.0,3.713572066704308,22.27817437,False,False,False,True,False,False,True,False,False,2603.0858290656247
102,0,15.9685262300506,3.9268862022706186,10.989149682028609,3.367295829986474,0.0,0.0,211.00259912,1.0,3.4011973816621555,19.027704425,False,True,False,False,False,False,False,True,False,2971.6669303370263
103,1,15.9685262300506,3.695705918913757,10.824467273896415,2.4849066497880004,1.0,0.0,93.5,1.0,2.70805020110221,,False,False,True,False,False,False,False,True,False,
104,0,15.9685262300506,4.016276310196999,11.251690562533296,2.6390573296152584,0.0,0.0,128.83333333,0.0,3.713572066704308,,False,False,False,False,True,False,True,False,False,
105,0,15.9685262300506,3.8056740119394954,10.916814246921877,2.772588722239781,0.0,1.0,75.433333333,,3.258096538021482,,False,False,True,False,False,False,True,False,False,
106,0,15.9685262300506,4.005587836977279,11.326150004255366,2.5649493574615367,0.0,0.0,110.27866259,0.0,3.2188758248682006,43.450587911,False,False,True,False,False,False,False,True,False,1525.226773357939
107,0,15.9685262300506,3.8690582164348144,10.97765344829931,3.367295829986474,0.0,0.0,209.87130224,0.0,3.367295829986474,20.20803267,False,True,False,False,False,False,False,True,False,2484.952435500986
108,0,16.045448761799296,4.04170464753311,11.273500081081735,2.5649493574615367,0.0,0.0,129.93286902,0.0,3.713572066704308,34.181376516,False,False,False,False,True,False,True,False,False,2083.181172258206
109,0,16.045448761799296,4.024485706510782,11.288055424130318,2.772588722239781,0.0,0.0,105.12070881,0.0,3.1780538303479458,41.806376152,False,False,True,False,False,False,False,True,False,1646.0407797557436
110,0,16.045448761799296,4.047458396761295,11.29024430673586,2.4849066497880004,2.0,0.0,263.97030029,0.0,2.70805020110221,36.432093937,False,False,True,False,False,False,False,True,False,1976.855904152584
111,0,16.120851441992233,3.9040740489545662,11.064745947854508,2.833213344056216,0.0,3.0,162.39001067,0.0,3.6888794541139363,23.581079239,False,False,False,True,False,False,True,False,False,2288.656912307151
112,0,16.120851441992233,,11.006423812684293,,0.0,0.0,,,,,False,False,True,False,False,False,False,False,True,
113,1,16.120851441992233,3.8960777333276924,11.067950001766604,3.1780538303479458,1.0,3.0,89.86105825,0.0,3.295836866004329,39.158084834,False,True,False,False,False,False,True,False,False,1355.8119664193177
114,0,16.194797831368223,4.00449128231165,11.278430226361415,2.6390573296152584,1.0,0.0,81.349065098,0.0,3.2188758248682006,40.70530876,False,False,True,False,False,False,False,True,False,1624.5301169409431
115,0,16.194797831368223,,11.25405110370022,,0.0,0.0,,,,25.227252904,False,False,True,False,False,False,False,False,True,
116,1,16.194797831368223,3.74872062700147,11.097561524682817,2.3978952727983707,0.0,0.0,170.36666667,1.0,3.367295829986474,,False,False,True,False,False,False,False,True,False,
117,0,16.194797831368223,4.040824185174188,11.280451015914542,2.6390573296152584,0.0,0.0,118.76041007,0.0,3.1780538303479458,41.421110521,False,False,True,False,False,False,False,True,False,1716.0814644011605
118,0,16.194797831368223,,10.800677011107881,2.302585092994046,0.0,0.0,,0.0,2.302585092994046,11.652738796,False,False,True,False,False,False,False,True,False,
119,1,16.194797831368223,3.930830860226404,,2.70805020110221,0.0,0.0,222.6,1.0,3.1354942159291497,,False,False,True,False,False,False,False,True,False,
120,1,16.194797831368223,3.6874646020119717,10.736614043149514,2.6026896854443837,0.0,1.0,122.6,2.0,3.4657359027997265,,True,False,False,False,False,False,False,True,False,
121,1,16.194797831368223,4.007435875032296,11.37377833356007,2.995732273553991,0.0,4.0,125.8,0.0,3.784189633918261,,False,False,False,True,False,False,True,False,False,
122,0,16.194797831368223,3.82165452515779,10.81997826441295,2.772588722239781,0.0,0.0,86.166666667,0.0,3.332204510175204,,False,False,True,False,False,False,False,True,False,
123,1,16.194797831368223,4.305119896140314,11.897371205854318,2.6741486494265287,2.0,0.0,203.86666667,1.0,3.4011973816621555,,False,False,False,True,False,False,False,True,False,
124,1,16.194797831368223,4.161791450287817,11.569400311898207,2.772588722239781,2.0,3.0,80.1,3.0,2.995732273553991,,False,False,True,False,False,False,False,True,False,
125,0,16.33855631885116,4.017853658117606,11.484680299529925,2.4849066497880004,0.0,0.0,142.82439151,0.0,3.5263605246161616,35.226997192,True,False,False,False,False,False,False,False,True,1927.8679823275697
126,0,16.33855631885116,4.046291104262864,11.391616219537287,2.4849066497880004,2.0,0.0,283.95953809,0.0,2.70805020110221,36.475473283,False,False,True,False,False,False,False,True,False,1969.9538767462468
127,0,16.33855631885116,3.9036126958105593,10.994084470441106,2.772588722239781,0.0,0.0,54.13647743,,3.2188758248682006,34.416507811,False,False,True,False,False,False,True,False,False,1566.6319283784815
128,1,16.33855631885116,3.8582039961372514,10.972465036074547,2.312535423847214,0.0,0.0,61.8,2.0,3.295836866004329,,False,False,False,True,False,False,False,True,False,
129,0,16.33855631885116,4.150270189579015,11.657164327488378,2.772588722239781,0.0,0.0,182.24833156,0.0,3.6109179126442243,29.20902258,False,False,False,True,False,False,False,True,False,3013.6578435278816
130,1,16.33855631885116,3.5786484303199546,10.714639966286978,2.9444389791664403,1.0,2.0,90.466666667,1.0,3.258096538021482,,False,False,False,True,False,False,False,True,False,
131,0,16.408476839520244,4.01342908976525,11.484536278461452,2.5649493574615367,0.0,0.0,137.31972481,0.0,3.4965075614664802,34.275293777,True,False,False,False,False,False,False,False,True,1964.0094243385365
132,0,16.408476839520244,3.9227299820038715,11.052666204774926,2.9444389791664403,0.0,3.0,160.14631128,1.0,3.6888794541139363,21.583760121,False,False,False,True,False,False,True,False,False,2597.6474759580656
133,0,16.408476839520244,4.1040471824056866,11.389084114729881,2.833213344056216,0.0,0.0,275.03239483,0.0,3.044522437723423,43.717635112,False,False,False,True,False,False,False,True,False,1840.950449259516
134,0,16.477158481094648,3.9451967229380074,11.056556460333535,2.9444389791664403,0.0,3.0,179.16257471,2.0,3.713572066704308,22.544392837,False,False,False,True,False,False,True,False,False,2603.219364758446
135,0,16.477158481094648,4.0025653402159245,11.412198641603746,2.4849066497880004,0.0,0.0,141.85899895,0.0,3.4965075614664802,37.76961861,True,False,False,False,False,False,False,False,True,1744.0737403305222
136,1,16.477158481094648,3.5565067193770172,10.045030516645731,2.70805020110221,0.0,0.0,101.74676644,0.0,2.8903717578961645,33.243156978,False,False,True,False,False,False,False,True,False,769.9930550200105
137,0,16.477158481094648,4.016972951330405,11.346162247092126,2.6390573296152584,0.0,0.0,112.57341888,0.0,3.2188758248682006,41.673996362,False,False,True,False,False,False,False,True,False,1626.7698305463514
138,1,16.477158481094648,3.8056740119394954,10.99800814830098,2.995732273553991,0.0,0.0,81.5,3.0,3.1354942159291497,,False,False,True,False,False,False,False,True,False,
139,0,16.477158481094648,,10.255815562231163,,0.0,0.0,,,,,False,False,True,False,False,False,False,True,False,
140,0,16.477158481094648,4.50941358742096,12.410277995824133,,0.0,0.0,131.93333333,0.0,3.4657359027997265,,False,False,False,False,True,False,True,False,False,
141,1,16.477158481094648,4.000305094321598,11.094131926650732,2.772588722239781,1.0,2.0,61.64250608,1.0,3.1780538303479458,40.590910018,False,False,True,False,False,False,False,True,False,1615.5341176366921
142,0,16.477158481094648,3.934790801698233,11.134647416706027,2.8903717578961645,0.0,4.0,183.63561323,0.0,3.6888794541139363,22.795423552,False,False,False,True,False,False,True,False,False,2520.7252617580143
143,0,16.477158481094648,,11.152185125641573,,0.0,0.0,,,,33.705587738,False,False,True,False,False,False,False,False,True,
144,0,16.544647812856205,,10.458980567797278,,0.0,0.0,,,,33.354652626,False,False,True,False,False,False,False,True,False,
145,0,16.544647812856205,3.8420471955289615,11.030039209893479,2.70805020110221,0.0,0.0,65.032969007,,3.258096538021482,36.699414922,False,False,True,False,False,False,True,False,False,1293.726346888926
146,0,16.544647812856205,4.00985568818472,11.37570728448771,2.6390573296152584,0.0,0.0,122.59722258,0.0,3.2188758248682006,40.616779346,False,False,True,False,False,False,False,True,False,1645.6006871106683
147,0,16.544647812856205,3.2503242126699123,10.886651577844573,,0.0,0.0,207.14348133,0.0,3.091042453358316,44.107951691,False,False,False,False,False,True,False,True,False,282.420731918544
148,0,16.544647812856205,4.162132388205231,11.641529739258194,2.833213344056216,0.0,0.0,193.63644686,0.0,3.6375861597263857,25.897316482,False,False,False,True,False,False,False,True,False,3477.541777836161
149,1,16.544647812856205,3.496123565746742,10.460528600099082,2.995732273553991,0.0,0.0,65.7,1.0,2.70805020110221,,False,False,True,False,False,False,False,True,False,
150,1,16.544647812856205,3.7606030930863934,11.163509822713086,2.341805806147327,0.0,0.0,61.766666667,2.0,2.8903717578961645,,True,False,False,False,False,False,False,True,False,
151,1,16.544647812856205,4.221596396392591,11.53966476215985,2.70805020110221,0.0,1.0,58.866666667,0.0,3.258096538021482,,True,False,False,False,False,False,False,True,False,
152,1,16.544647812856205,3.6426732098966372,10.765533269557887,3.091042453358316,0.0,0.0,,,,,False,False,False,True,False,False,False,True,False,
153,1,16.544647812856205,3.9813024751472352,11.748076635408715,2.5649493574615367,0.0,0.0,100.3,0.0,3.1780538303479458,,False,True,False,False,False,False,False,True,False,
154,1,16.544647812856205,4.216965034285822,11.773006355291248,3.1354942159291497,0.0,0.0,,,,,True,False,False,False,False,False,False,True,False,
155,1,16.544647812856205,,11.790632956274806,3.3141860046725258,0.0,2.0,121.9,0.0,3.1780538303479458,,False,False,True,False,False,False,False,True,False,
156,1,16.544647812856205,,9.117127990254003,2.3978952727983707,0.0,0.0,54.733333333,2.0,2.8903717578961645,,False,False,True,False,False,False,False,True,False,
157,1,16.544647812856205,3.687680299983265,10.83643872530339,2.772588722239781,0.0,0.0,57.0,1.0,2.9444389791664403,,False,False,True,False,False,False,False,True,False,
158,1,16.544647812856205,,11.174469261587838,2.995732273553991,0.0,0.0,72.433333333,1.0,3.091042453358316,,False,False,True,False,False,False,False,True,False,
159,1,16.544647812856205,4.327510586056361,11.967244227295781,2.9444389791664403,0.0,0.0,,,,,True,False,False,False,False,False,False,True,False,
160,1,16.544647812856205,3.3690969691955224,10.136977395904482,2.772588722239781,0.0,0.0,88.7,1.0,2.5649493574615367,,False,False,True,False,False,False,False,True,False,
161,1,16.544647812856205,,10.859191286767118,,0.0,1.0,285.33333333,0.0,2.772588722239781,,False,False,True,False,False,False,False,True,False,
162,1,16.544647812856205,3.5035089570778917,10.441003791555163,2.6390573296152584,0.0,0.0,74.633333333,3.0,2.9444389791664403,,False,False,True,False,False,False,False,True,False,
